"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39","Checking click buttons","tests","Tue Aug 19 11:31:05 UTC 2025","passed","Tue Aug 19 11:31:05 UTC 2025","","test_landing_page","",""
"","46","Checking click buttons","tests","Tue Aug 19 11:31:08 UTC 2025","passed","Tue Aug 19 11:31:09 UTC 2025","","test_landing_page","",""
"","37","Checking click buttons","tests","Tue Aug 19 11:31:06 UTC 2025","passed","Tue Aug 19 11:31:06 UTC 2025","","test_landing_page","",""
"","39","Checking click buttons","tests","Tue Aug 19 11:31:04 UTC 2025","passed","Tue Aug 19 11:31:04 UTC 2025","","test_landing_page","",""
"","40","Checking click buttons","tests","Tue Aug 19 11:31:07 UTC 2025","passed","Tue Aug 19 11:31:07 UTC 2025","","test_landing_page","",""
